Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
38483,114513,Female,Loyal Customer,49,Business travel,Business,3087,0,0,0,2,2,4,5,3,3,3,1,5,3,3,22,26.0,satisfied
101318,32011,Male,Loyal Customer,36,Business travel,Eco,216,4,4,4,4,4,4,4,4,3,4,1,2,4,4,0,0.0,satisfied
48176,92080,Male,Loyal Customer,49,Business travel,Business,1535,1,1,1,1,2,4,5,4,4,4,4,5,4,3,8,0.0,satisfied
44158,69397,Female,Loyal Customer,43,Business travel,Business,3941,3,3,3,3,4,4,4,5,5,5,5,4,5,3,98,98.0,satisfied
101084,49005,Male,disloyal Customer,39,Business travel,Eco,373,1,4,1,3,3,1,3,3,4,5,1,1,3,3,0,0.0,neutral or dissatisfied
54289,42810,Male,Loyal Customer,24,Business travel,Business,1536,3,3,3,3,4,4,4,4,3,2,4,1,3,4,0,0.0,satisfied
37621,70981,Female,Loyal Customer,59,Business travel,Business,802,2,2,2,2,2,5,5,5,5,5,5,5,5,3,5,0.0,satisfied
13453,95619,Male,Loyal Customer,8,Personal Travel,Eco,756,4,4,4,1,5,4,2,5,5,4,4,5,5,5,1,0.0,satisfied
19197,114644,Male,Loyal Customer,43,Business travel,Eco,333,3,1,1,1,3,3,3,3,2,5,3,1,4,3,0,0.0,neutral or dissatisfied
37274,76450,Female,Loyal Customer,40,Business travel,Business,1809,5,5,5,5,5,5,4,4,4,4,4,5,4,3,0,0.0,satisfied
36393,95505,Male,Loyal Customer,32,Business travel,Eco Plus,148,2,5,5,5,2,2,2,2,3,2,4,4,3,2,0,0.0,neutral or dissatisfied
9374,23896,Male,disloyal Customer,27,Business travel,Eco,579,4,4,4,1,3,4,3,3,3,3,2,3,5,3,0,3.0,satisfied
46971,30659,Male,Loyal Customer,18,Personal Travel,Eco,533,4,3,1,4,5,1,5,5,3,3,3,4,4,5,0,0.0,neutral or dissatisfied
1499,18837,Male,Loyal Customer,57,Business travel,Eco,448,4,3,3,3,4,4,4,4,4,1,3,3,2,4,0,0.0,satisfied
75903,127587,Male,Loyal Customer,51,Business travel,Business,1773,2,2,2,2,3,4,5,5,5,5,5,3,5,3,7,8.0,satisfied
64104,21976,Male,Loyal Customer,65,Personal Travel,Eco,448,2,1,2,3,5,2,5,5,2,4,3,3,3,5,11,28.0,neutral or dissatisfied
39191,33005,Female,Loyal Customer,17,Personal Travel,Eco,102,1,5,1,3,5,1,5,5,3,1,1,4,3,5,0,0.0,neutral or dissatisfied
100064,20760,Female,Loyal Customer,43,Business travel,Business,1949,5,5,5,5,3,5,5,2,2,2,2,3,2,4,0,0.0,satisfied
37217,37150,Male,disloyal Customer,25,Business travel,Business,1129,2,3,3,3,2,3,2,2,1,3,4,1,4,2,0,17.0,neutral or dissatisfied
76228,2860,Male,Loyal Customer,48,Business travel,Eco,491,2,4,4,4,2,2,2,2,3,3,4,4,3,2,0,0.0,neutral or dissatisfied
53124,54933,Female,Loyal Customer,51,Business travel,Business,1379,1,1,1,1,5,4,5,4,4,4,4,3,4,3,0,9.0,satisfied
44528,89405,Female,Loyal Customer,43,Business travel,Business,1511,3,3,3,3,4,5,4,5,5,5,5,5,5,3,0,0.0,satisfied
37363,4759,Female,Loyal Customer,51,Business travel,Business,2642,4,4,5,4,3,4,4,4,4,5,4,4,4,5,70,63.0,satisfied
11351,76504,Male,Loyal Customer,23,Business travel,Business,2327,2,2,2,2,4,4,4,4,4,3,5,4,4,4,0,0.0,satisfied
10844,101462,Male,disloyal Customer,22,Business travel,Business,345,5,0,5,1,4,5,1,4,5,2,5,3,4,4,0,0.0,satisfied
82888,4624,Male,Loyal Customer,60,Business travel,Business,364,3,3,3,3,3,4,5,5,5,5,5,5,5,4,0,0.0,satisfied
60905,119415,Male,disloyal Customer,18,Business travel,Eco,399,3,3,3,4,3,3,3,3,3,1,4,1,3,3,0,29.0,neutral or dissatisfied
37512,2740,Male,Loyal Customer,58,Business travel,Business,772,3,3,3,3,5,4,4,5,5,5,5,5,5,3,0,0.0,satisfied
100419,67849,Female,Loyal Customer,30,Personal Travel,Eco,1171,3,5,2,5,5,2,4,5,4,5,3,4,5,5,25,22.0,neutral or dissatisfied
82648,111985,Male,Loyal Customer,60,Personal Travel,Eco,533,3,1,2,3,1,2,1,1,1,4,4,2,3,1,0,0.0,neutral or dissatisfied
11615,124087,Male,Loyal Customer,68,Personal Travel,Business,529,2,5,2,4,3,1,1,3,3,2,3,3,3,3,0,0.0,neutral or dissatisfied
36800,67350,Male,Loyal Customer,8,Personal Travel,Eco,1471,2,4,2,1,3,2,3,3,4,4,3,5,4,3,0,0.0,neutral or dissatisfied
32059,60145,Female,disloyal Customer,21,Business travel,Eco,1005,2,2,2,1,2,2,2,2,2,5,4,3,4,2,1,0.0,neutral or dissatisfied
96299,31242,Male,Loyal Customer,50,Business travel,Business,1755,2,1,1,1,4,2,3,2,2,2,2,3,2,3,0,0.0,neutral or dissatisfied
34400,60792,Female,disloyal Customer,50,Business travel,Business,472,3,3,3,4,5,3,5,5,3,4,5,4,4,5,0,0.0,neutral or dissatisfied
46626,78148,Female,Loyal Customer,46,Business travel,Business,3444,0,5,0,3,3,5,4,4,4,2,2,4,4,3,16,16.0,satisfied
51629,29167,Female,Loyal Customer,23,Business travel,Eco Plus,605,5,2,2,2,5,5,4,5,2,1,5,4,4,5,0,1.0,satisfied
29501,85537,Female,disloyal Customer,32,Business travel,Business,153,1,1,1,2,5,1,5,5,5,5,5,4,4,5,43,37.0,neutral or dissatisfied
75432,74625,Male,Loyal Customer,56,Business travel,Eco,771,4,4,4,4,4,4,4,4,5,4,1,4,2,4,0,0.0,satisfied
74381,41118,Female,disloyal Customer,27,Business travel,Eco,295,3,5,3,5,3,3,1,3,1,1,3,3,1,3,0,0.0,neutral or dissatisfied
30712,39605,Female,Loyal Customer,51,Personal Travel,Eco,679,4,4,4,1,2,5,4,1,1,4,1,5,1,5,0,0.0,neutral or dissatisfied
33134,21787,Female,Loyal Customer,46,Business travel,Business,2395,5,5,5,5,2,5,1,5,5,5,5,4,5,5,0,0.0,satisfied
42894,4011,Male,disloyal Customer,33,Business travel,Business,419,1,1,1,1,3,1,3,3,4,5,5,3,5,3,0,0.0,neutral or dissatisfied
100890,10640,Female,Loyal Customer,55,Business travel,Business,295,0,0,0,3,5,4,4,1,1,1,1,4,1,5,10,15.0,satisfied
66722,103684,Female,Loyal Customer,47,Business travel,Business,3959,2,4,4,4,3,3,4,2,2,2,2,1,2,1,19,16.0,neutral or dissatisfied
15234,21241,Male,Loyal Customer,29,Personal Travel,Eco,192,4,5,4,3,5,4,5,5,5,4,3,2,4,5,15,8.0,neutral or dissatisfied
70346,63527,Female,Loyal Customer,48,Business travel,Business,1009,4,4,3,4,4,5,4,4,4,4,4,3,4,3,0,0.0,satisfied
23741,71307,Female,disloyal Customer,30,Business travel,Business,1514,4,4,4,4,2,4,5,2,3,4,5,3,5,2,0,0.0,satisfied
28650,121039,Male,Loyal Customer,45,Personal Travel,Eco,993,2,4,2,4,2,2,2,2,4,3,4,4,4,2,0,0.0,neutral or dissatisfied
45194,81522,Female,disloyal Customer,25,Business travel,Business,1124,5,5,5,1,2,5,3,2,3,2,4,4,4,2,1,0.0,satisfied
88016,107984,Male,Loyal Customer,36,Business travel,Business,271,3,3,3,3,4,4,4,5,5,4,5,5,5,5,38,39.0,satisfied
94222,64843,Female,disloyal Customer,36,Business travel,Eco,190,4,2,4,4,5,4,5,5,1,2,3,2,3,5,29,13.0,neutral or dissatisfied
13200,63033,Female,Loyal Customer,25,Business travel,Business,462,3,4,4,4,3,3,3,3,3,5,4,2,4,3,96,78.0,neutral or dissatisfied
42401,39681,Male,Loyal Customer,21,Personal Travel,Eco,717,2,5,2,3,1,2,1,1,4,3,3,2,1,1,25,7.0,neutral or dissatisfied
34862,8914,Male,Loyal Customer,18,Business travel,Eco Plus,510,0,4,0,1,2,0,2,2,1,2,4,5,2,2,0,15.0,satisfied
20952,13937,Female,Loyal Customer,53,Business travel,Business,3492,1,1,1,1,2,1,1,1,1,1,1,2,1,1,3,7.0,neutral or dissatisfied
83336,127727,Female,Loyal Customer,58,Business travel,Business,3730,2,2,2,2,4,4,4,4,4,4,4,5,4,4,9,4.0,satisfied
17631,80632,Female,Loyal Customer,43,Business travel,Business,282,1,1,5,1,3,4,4,4,4,4,4,4,4,3,0,0.0,satisfied
89964,47350,Male,Loyal Customer,19,Business travel,Business,599,2,5,5,5,2,2,2,2,3,5,3,4,4,2,0,0.0,neutral or dissatisfied
71586,61579,Female,Loyal Customer,60,Business travel,Business,2107,4,4,4,4,4,3,3,4,4,4,4,3,4,2,0,0.0,neutral or dissatisfied
57830,33055,Male,Loyal Customer,13,Personal Travel,Eco,163,3,5,0,4,1,0,1,1,3,4,4,5,4,1,0,0.0,neutral or dissatisfied
37011,78559,Male,Loyal Customer,51,Personal Travel,Eco Plus,666,2,3,2,4,1,2,1,1,4,1,4,2,3,1,20,28.0,neutral or dissatisfied
19350,107876,Female,Loyal Customer,19,Personal Travel,Eco,228,2,1,2,4,2,2,2,2,4,3,3,4,3,2,0,0.0,neutral or dissatisfied
50852,109684,Male,Loyal Customer,33,Personal Travel,Eco,802,3,2,3,2,3,3,3,3,2,5,3,1,2,3,0,0.0,neutral or dissatisfied
58854,125967,Male,disloyal Customer,41,Business travel,Business,328,3,4,4,3,3,4,5,3,5,5,4,5,4,5,206,208.0,satisfied
67475,111459,Female,Loyal Customer,41,Personal Travel,Eco,836,3,4,3,1,4,3,2,4,4,5,5,4,5,4,18,21.0,neutral or dissatisfied
23073,50650,Male,Loyal Customer,9,Personal Travel,Eco,109,1,0,1,2,5,1,5,5,3,1,5,5,3,5,9,14.0,neutral or dissatisfied
44898,80400,Female,Loyal Customer,40,Business travel,Business,368,1,1,1,1,2,5,4,5,5,5,5,5,5,3,6,0.0,satisfied
64241,78474,Male,Loyal Customer,57,Business travel,Business,2604,2,2,2,2,4,4,5,5,5,5,5,3,5,4,0,0.0,satisfied
98526,47937,Male,Loyal Customer,45,Personal Travel,Eco,834,1,4,1,1,1,1,1,1,3,3,4,3,5,1,0,0.0,neutral or dissatisfied
76464,37274,Female,Loyal Customer,24,Business travel,Business,1005,2,2,2,2,4,4,4,4,1,3,4,1,5,4,11,0.0,satisfied
17627,19856,Male,disloyal Customer,25,Business travel,Eco,693,2,2,2,3,4,2,4,4,1,2,3,3,3,4,0,0.0,neutral or dissatisfied
67488,47332,Male,disloyal Customer,22,Business travel,Eco,599,0,0,0,1,2,0,2,2,1,4,1,4,5,2,3,0.0,satisfied
65873,155,Female,disloyal Customer,17,Business travel,Business,227,4,3,4,3,5,4,5,5,1,2,4,4,4,5,0,11.0,neutral or dissatisfied
49917,25516,Male,disloyal Customer,47,Business travel,Eco,116,3,0,3,1,5,3,5,5,5,3,4,1,5,5,19,4.0,neutral or dissatisfied
84540,11259,Female,Loyal Customer,29,Personal Travel,Eco,247,2,3,2,3,1,2,1,1,2,4,4,2,4,1,10,20.0,neutral or dissatisfied
495,73793,Male,Loyal Customer,30,Business travel,Eco Plus,204,2,5,5,5,2,2,2,2,3,5,4,2,4,2,105,93.0,neutral or dissatisfied
62428,75518,Female,disloyal Customer,27,Business travel,Eco Plus,748,3,3,3,3,1,3,1,1,2,1,3,4,3,1,0,0.0,neutral or dissatisfied
28973,58664,Male,Loyal Customer,32,Personal Travel,Eco,867,1,4,1,3,5,1,5,5,4,1,4,4,3,5,35,19.0,neutral or dissatisfied
3458,48342,Female,Loyal Customer,45,Business travel,Eco,522,4,3,3,3,5,4,3,4,4,4,4,3,4,4,99,87.0,satisfied
98656,72379,Male,Loyal Customer,36,Business travel,Business,2657,2,2,2,2,4,4,4,4,4,4,4,4,4,3,0,0.0,satisfied
46411,49252,Female,disloyal Customer,47,Business travel,Eco,78,4,5,4,2,4,4,4,4,4,5,4,2,3,4,4,0.0,neutral or dissatisfied
84252,27973,Male,Loyal Customer,47,Personal Travel,Eco Plus,1616,2,5,2,1,3,2,3,3,3,5,5,5,4,3,0,20.0,neutral or dissatisfied
72115,11092,Female,Loyal Customer,52,Personal Travel,Eco,166,2,4,2,2,2,5,4,4,4,2,4,4,4,3,0,0.0,neutral or dissatisfied
86767,61889,Female,Loyal Customer,40,Personal Travel,Eco,2254,3,4,3,5,5,3,5,5,3,2,4,5,4,5,0,0.0,neutral or dissatisfied
39616,22093,Male,disloyal Customer,19,Business travel,Eco,782,2,3,3,4,2,3,4,2,3,2,3,1,3,2,126,128.0,neutral or dissatisfied
69305,85092,Female,Loyal Customer,50,Business travel,Business,731,3,3,3,3,5,5,5,4,4,5,5,5,3,5,199,284.0,satisfied
2350,122949,Male,Loyal Customer,47,Business travel,Business,3094,4,1,4,4,3,5,5,4,4,4,4,5,4,4,0,0.0,satisfied
80811,31081,Female,Loyal Customer,74,Business travel,Eco Plus,241,4,3,3,3,1,2,4,4,4,4,4,5,4,3,23,20.0,satisfied
65627,80380,Female,disloyal Customer,22,Business travel,Eco,368,4,5,4,4,1,4,1,1,3,4,5,4,4,1,0,0.0,neutral or dissatisfied
50185,51788,Female,Loyal Customer,13,Personal Travel,Eco,370,2,2,2,2,3,2,5,3,1,1,3,2,2,3,0,0.0,neutral or dissatisfied
32969,19738,Male,Loyal Customer,53,Personal Travel,Eco,475,3,5,3,5,3,4,4,1,1,2,2,4,2,4,152,169.0,neutral or dissatisfied
77753,50937,Female,Loyal Customer,50,Personal Travel,Eco,262,4,3,4,3,2,2,5,1,1,4,1,1,1,3,60,79.0,neutral or dissatisfied
77959,98228,Female,Loyal Customer,43,Business travel,Business,3777,5,5,5,5,5,5,4,4,4,4,4,5,4,3,0,14.0,satisfied
75928,59774,Male,Loyal Customer,38,Business travel,Business,3463,5,5,5,5,1,4,5,5,5,5,5,2,5,2,0,0.0,satisfied
83053,83470,Female,Loyal Customer,26,Business travel,Business,946,3,3,2,3,4,4,4,4,3,5,5,4,5,4,0,1.0,satisfied
45509,59924,Female,disloyal Customer,50,Business travel,Eco,997,3,3,3,4,4,3,4,4,3,1,4,2,4,4,0,0.0,neutral or dissatisfied
89466,23876,Female,Loyal Customer,44,Business travel,Business,589,2,2,2,2,4,4,5,4,4,4,4,3,4,3,22,47.0,satisfied
14509,99546,Male,disloyal Customer,23,Business travel,Business,829,5,0,5,2,1,5,3,1,4,2,5,5,4,1,0,1.0,satisfied
59567,33462,Male,Loyal Customer,51,Personal Travel,Eco Plus,2556,2,4,2,2,2,5,5,5,2,3,5,5,5,5,3,22.0,neutral or dissatisfied
84431,3702,Male,Loyal Customer,44,Personal Travel,Eco,427,2,1,2,3,1,2,1,1,2,3,2,1,2,1,0,0.0,neutral or dissatisfied
86120,45958,Male,Loyal Customer,56,Business travel,Eco Plus,409,3,5,5,5,3,3,3,3,1,5,3,3,4,3,6,6.0,neutral or dissatisfied
33240,115207,Male,Loyal Customer,35,Business travel,Business,1529,2,2,2,2,4,5,5,4,4,4,4,3,4,3,17,16.0,satisfied
53292,92258,Female,Loyal Customer,13,Personal Travel,Eco,1670,2,2,2,3,1,2,1,1,2,1,3,4,3,1,0,0.0,neutral or dissatisfied
41773,124717,Male,Loyal Customer,9,Personal Travel,Eco,399,1,2,1,2,4,1,4,4,3,2,3,2,3,4,4,0.0,neutral or dissatisfied
87324,71234,Male,Loyal Customer,44,Business travel,Business,733,5,5,5,5,3,4,4,5,5,5,5,4,5,3,1,0.0,satisfied
80536,32845,Male,Loyal Customer,57,Personal Travel,Eco,102,4,4,4,3,1,4,1,1,5,3,4,4,5,1,0,0.0,neutral or dissatisfied
59245,129118,Male,disloyal Customer,24,Business travel,Eco,679,5,5,5,3,3,5,5,3,4,4,5,5,5,3,0,0.0,satisfied
86502,98140,Male,Loyal Customer,30,Personal Travel,Eco Plus,472,2,4,2,5,2,2,4,2,3,2,5,3,5,2,45,42.0,neutral or dissatisfied
99651,10080,Male,Loyal Customer,57,Personal Travel,Eco,258,3,5,0,2,5,0,5,5,4,5,5,2,2,5,34,25.0,neutral or dissatisfied
90220,52866,Female,Loyal Customer,49,Business travel,Business,1024,3,3,3,3,1,5,4,5,5,5,5,4,5,3,12,4.0,satisfied
6350,108616,Male,disloyal Customer,53,Personal Travel,Eco,813,3,4,3,3,5,3,5,5,1,5,4,4,4,5,0,0.0,neutral or dissatisfied
12238,28221,Male,Loyal Customer,76,Business travel,Eco Plus,434,4,4,5,4,4,4,4,4,3,5,1,5,3,4,0,0.0,satisfied
9461,83022,Male,Loyal Customer,39,Business travel,Business,1599,5,5,5,5,2,4,5,2,2,2,2,3,2,4,0,0.0,satisfied
385,94317,Male,Loyal Customer,25,Business travel,Business,496,4,4,4,4,4,4,4,4,3,2,5,4,5,4,0,0.0,satisfied
64869,24744,Male,Loyal Customer,49,Business travel,Eco,432,5,4,4,4,5,5,5,5,4,1,1,3,4,5,0,0.0,satisfied
100968,90455,Male,Loyal Customer,36,Business travel,Business,545,1,1,1,1,4,5,4,4,4,4,4,5,4,4,0,0.0,satisfied
19094,42788,Male,Loyal Customer,64,Personal Travel,Eco,1118,3,4,3,3,1,3,1,1,5,4,5,5,5,1,0,0.0,neutral or dissatisfied
90473,13760,Male,Loyal Customer,18,Personal Travel,Eco,441,3,5,3,5,2,3,1,2,3,5,5,3,5,2,0,0.0,neutral or dissatisfied
90445,91592,Male,Loyal Customer,51,Business travel,Business,3462,2,4,4,4,2,3,4,2,2,2,2,2,2,1,1,6.0,neutral or dissatisfied
35055,26273,Male,disloyal Customer,21,Business travel,Eco,859,3,2,2,2,5,2,5,5,5,5,2,3,1,5,5,0.0,neutral or dissatisfied
59353,85114,Male,Loyal Customer,56,Business travel,Business,2746,3,3,3,3,3,4,5,4,4,4,4,3,4,4,0,0.0,satisfied
71768,16002,Male,Loyal Customer,41,Business travel,Eco,853,4,1,1,1,4,4,4,4,3,4,4,2,4,4,0,3.0,neutral or dissatisfied
3756,2354,Female,Loyal Customer,37,Business travel,Business,925,1,1,3,1,4,4,5,5,5,5,5,5,5,3,0,0.0,satisfied
54446,81960,Male,Loyal Customer,55,Business travel,Business,1576,5,5,5,5,5,4,5,4,4,4,4,5,4,5,8,0.0,satisfied
90741,80547,Female,Loyal Customer,52,Business travel,Business,1747,3,3,2,3,5,5,4,4,4,4,4,3,4,4,0,2.0,satisfied
38037,88054,Female,Loyal Customer,47,Business travel,Business,2900,3,3,3,3,4,4,5,3,3,4,3,4,3,3,0,3.0,satisfied
47678,105364,Male,Loyal Customer,48,Personal Travel,Business,369,0,1,0,4,2,3,3,5,5,0,1,3,5,3,14,13.0,satisfied
47331,103651,Male,Loyal Customer,50,Business travel,Business,2330,2,2,2,2,2,5,5,3,3,3,3,5,3,3,95,113.0,satisfied
69721,31343,Female,Loyal Customer,30,Business travel,Business,1069,4,4,4,4,5,5,5,5,5,2,4,2,4,5,8,7.0,satisfied
60847,55266,Male,Loyal Customer,48,Business travel,Business,2007,3,3,3,3,2,5,5,5,5,4,5,4,5,5,4,3.0,satisfied
11156,80008,Male,Loyal Customer,42,Personal Travel,Eco,1010,2,3,2,2,5,2,5,5,4,2,4,3,5,5,0,0.0,neutral or dissatisfied
29614,93834,Male,Loyal Customer,44,Business travel,Business,2965,4,4,4,4,5,4,5,5,5,5,5,3,5,2,0,0.0,satisfied
60715,47489,Male,Loyal Customer,40,Personal Travel,Eco,541,4,4,4,5,2,4,1,2,4,3,5,5,5,2,0,0.0,neutral or dissatisfied
48159,129606,Male,Loyal Customer,43,Business travel,Business,1863,0,0,0,1,5,4,5,1,1,1,1,5,1,5,0,0.0,satisfied
50312,549,Male,Loyal Customer,32,Business travel,Business,113,4,4,4,4,4,4,5,4,5,3,5,4,4,4,0,0.0,satisfied
73310,67219,Female,Loyal Customer,61,Personal Travel,Eco,985,1,4,1,5,3,5,4,1,1,1,1,3,1,3,0,0.0,neutral or dissatisfied
7308,97000,Male,Loyal Customer,19,Personal Travel,Eco,359,3,4,3,3,5,3,2,5,2,3,4,4,2,5,7,2.0,neutral or dissatisfied
98594,24622,Male,Loyal Customer,23,Business travel,Business,2080,3,1,1,1,1,1,3,1,3,2,3,2,3,1,29,27.0,neutral or dissatisfied
95987,102502,Male,Loyal Customer,59,Personal Travel,Eco,223,5,4,5,3,4,5,4,4,5,3,5,3,5,4,0,0.0,satisfied
80503,124678,Male,Loyal Customer,47,Business travel,Business,399,5,5,5,5,4,5,5,3,3,3,3,3,3,3,130,129.0,satisfied
41660,107823,Female,Loyal Customer,33,Personal Travel,Eco,349,2,1,5,3,4,5,4,4,1,5,2,4,2,4,0,0.0,neutral or dissatisfied
32277,47446,Female,Loyal Customer,69,Business travel,Eco,132,3,4,4,4,5,4,3,3,3,3,3,4,3,1,0,0.0,neutral or dissatisfied
48867,33694,Male,disloyal Customer,13,Business travel,Eco,759,5,5,5,4,2,5,2,2,1,4,1,5,2,2,0,0.0,satisfied
79688,78773,Male,Loyal Customer,45,Business travel,Eco,447,3,4,4,4,3,3,3,3,1,2,4,3,4,3,0,0.0,neutral or dissatisfied
19735,29007,Female,disloyal Customer,26,Business travel,Eco,987,2,2,2,4,1,2,1,1,3,1,2,3,5,1,2,0.0,neutral or dissatisfied
16252,55768,Male,Loyal Customer,28,Personal Travel,Business,599,2,3,3,5,4,3,4,4,4,2,2,3,3,4,35,26.0,neutral or dissatisfied
66709,8309,Female,disloyal Customer,24,Business travel,Eco Plus,530,4,4,4,3,3,4,4,3,4,3,4,3,4,3,21,32.0,neutral or dissatisfied
61461,30678,Female,Loyal Customer,32,Business travel,Business,680,2,2,2,2,5,5,5,2,4,5,5,5,2,5,100,170.0,satisfied
96483,31937,Male,Loyal Customer,57,Business travel,Business,1677,3,3,3,3,3,4,4,5,5,5,5,5,5,4,0,5.0,satisfied
42647,40625,Female,Loyal Customer,47,Personal Travel,Eco,391,1,4,1,2,5,5,4,2,2,1,2,5,2,5,0,0.0,neutral or dissatisfied
3516,8685,Female,Loyal Customer,38,Business travel,Business,3939,3,3,3,3,3,3,4,3,3,3,3,3,3,2,0,0.0,neutral or dissatisfied
23349,98581,Male,Loyal Customer,45,Business travel,Business,3955,3,3,4,3,2,4,5,4,4,4,4,3,4,4,1,0.0,satisfied
65934,86595,Female,Loyal Customer,51,Business travel,Business,746,4,4,4,4,4,4,5,5,5,5,5,4,5,5,0,5.0,satisfied
2272,77063,Female,Loyal Customer,43,Business travel,Business,2156,3,2,2,2,5,4,3,3,3,3,3,2,3,1,0,0.0,neutral or dissatisfied
35578,76794,Male,disloyal Customer,27,Business travel,Eco,689,2,2,2,4,3,2,3,3,1,1,3,1,4,3,0,0.0,neutral or dissatisfied
5154,95015,Female,Loyal Customer,60,Personal Travel,Eco,248,2,5,0,1,2,5,5,2,2,0,3,4,2,3,0,0.0,neutral or dissatisfied
68319,14261,Female,disloyal Customer,34,Business travel,Eco,429,3,5,3,5,5,3,5,5,2,1,1,3,3,5,9,8.0,neutral or dissatisfied
55610,32881,Female,Loyal Customer,53,Personal Travel,Eco,163,3,5,3,1,4,4,4,4,4,3,1,5,4,3,0,0.0,neutral or dissatisfied
2734,60598,Female,Loyal Customer,24,Business travel,Business,1558,4,4,4,4,4,4,4,4,5,5,5,5,5,4,5,12.0,satisfied
68929,8695,Male,Loyal Customer,39,Business travel,Eco,181,5,5,5,5,5,5,5,5,3,4,2,3,3,5,0,0.0,satisfied
85245,9444,Female,disloyal Customer,24,Business travel,Eco,310,1,3,1,3,5,1,5,5,4,5,4,3,3,5,0,10.0,neutral or dissatisfied
50992,55276,Male,Loyal Customer,45,Business travel,Business,1585,5,5,5,5,3,4,5,3,3,4,3,3,3,5,9,0.0,satisfied
12886,22358,Female,Loyal Customer,35,Business travel,Eco,238,3,2,2,2,3,3,3,3,4,2,3,5,3,3,0,0.0,satisfied
34707,111815,Female,Loyal Customer,22,Personal Travel,Eco,349,4,4,4,1,2,4,2,2,3,3,3,5,3,2,34,34.0,neutral or dissatisfied
63014,83034,Male,Loyal Customer,47,Business travel,Business,1086,2,2,2,2,5,4,4,5,5,5,5,3,5,3,0,0.0,satisfied
28888,45391,Female,Loyal Customer,32,Business travel,Business,1905,3,3,3,3,5,5,5,5,1,5,4,2,3,5,0,0.0,satisfied
18272,21392,Male,Loyal Customer,49,Business travel,Business,331,0,0,0,1,2,5,5,4,4,4,4,4,4,3,0,0.0,satisfied
102460,52510,Male,Loyal Customer,57,Business travel,Business,160,3,3,3,3,3,1,5,4,4,4,5,3,4,1,2,0.0,satisfied
85647,21940,Female,Loyal Customer,48,Business travel,Business,448,3,1,1,1,3,3,3,1,2,4,4,3,2,3,147,150.0,neutral or dissatisfied
72491,33131,Female,Loyal Customer,38,Personal Travel,Eco,216,3,4,3,2,2,3,2,2,4,2,3,3,5,2,0,0.0,neutral or dissatisfied
20669,80454,Male,Loyal Customer,36,Business travel,Business,1299,2,2,2,2,5,4,5,5,5,5,5,3,5,5,45,29.0,satisfied
96736,63134,Male,disloyal Customer,22,Business travel,Eco,447,3,4,3,3,1,3,1,1,3,3,4,4,4,1,10,5.0,neutral or dissatisfied
62051,17313,Female,Loyal Customer,18,Business travel,Business,1960,3,2,2,2,3,3,3,4,3,4,3,3,2,3,184,183.0,neutral or dissatisfied
14929,41268,Female,Loyal Customer,16,Business travel,Business,1567,2,5,5,5,2,2,2,2,4,4,4,1,4,2,8,20.0,neutral or dissatisfied
76999,30655,Male,Loyal Customer,50,Personal Travel,Eco,533,1,4,3,5,5,3,5,5,3,4,4,4,5,5,12,11.0,neutral or dissatisfied
15072,987,Male,Loyal Customer,42,Business travel,Eco,309,5,3,3,3,5,5,5,5,1,2,2,3,4,5,0,0.0,satisfied
71874,120254,Male,Loyal Customer,18,Personal Travel,Eco Plus,1303,4,2,4,3,3,4,3,3,1,3,3,3,3,3,0,0.0,satisfied
31867,96136,Male,disloyal Customer,40,Business travel,Business,460,1,2,2,3,5,2,5,5,4,1,4,4,3,5,0,0.0,neutral or dissatisfied
30804,100464,Female,disloyal Customer,39,Business travel,Business,580,4,4,4,4,5,4,1,5,3,4,4,3,5,5,44,38.0,satisfied
17401,102260,Female,Loyal Customer,52,Business travel,Business,3209,0,1,1,4,4,5,5,2,2,2,2,4,2,3,0,0.0,satisfied
78625,61796,Male,Loyal Customer,22,Personal Travel,Eco,1635,3,2,3,4,4,3,4,4,3,3,4,4,3,4,30,7.0,neutral or dissatisfied
25170,122823,Female,Loyal Customer,56,Personal Travel,Eco,599,5,3,5,3,2,2,3,3,3,5,3,5,3,1,0,0.0,satisfied
100417,119963,Female,disloyal Customer,34,Business travel,Eco,1009,3,3,3,5,2,3,2,2,5,5,2,5,4,2,0,0.0,neutral or dissatisfied
23222,78508,Male,disloyal Customer,26,Business travel,Eco,620,4,0,4,1,2,4,2,2,1,5,3,2,1,2,0,0.0,neutral or dissatisfied
37343,105535,Female,disloyal Customer,37,Business travel,Eco,611,1,3,1,3,2,1,2,2,3,1,3,2,3,2,10,30.0,neutral or dissatisfied
64448,81884,Female,Loyal Customer,43,Business travel,Business,2480,2,2,2,2,2,5,4,4,4,4,4,3,4,5,6,4.0,satisfied
48970,2481,Female,disloyal Customer,25,Business travel,Business,1379,3,0,3,2,2,3,2,2,3,2,5,3,4,2,13,16.0,neutral or dissatisfied
19669,9494,Female,Loyal Customer,43,Business travel,Business,3267,3,3,3,3,1,3,3,3,3,3,3,4,3,4,29,22.0,neutral or dissatisfied
